id_recette,id_food,quantite_g,facteur_retention
101,172,2.0,1.0
101,172,2.0,1.0
101,310,0.25,1.0
102,404,2.0,1.0
102,173,1.0,1.0
102,97,2.0,1.0
102,213,250.0,1.0
102,213,100.0,1.0
102,317,20.0,1.0
102,234,8.0,1.0
102,159,1.0,1.0
102,172,2.0,1.0
102,222,3.0,1.0
102,310,2.0,1.0
103,213,500.0,0.7
103,18,200.0,0.7
103,410,50.0,0.7
103,248,1.0,0.7
103,172,1.0,0.7
103,406,1.0,0.7
103,172,1.0,0.7
103,292,2.0,0.7
103,222,50.0,0.7
103,287,3.0,0.7
103,310,2.0,0.7
104,408,8.0,0.7
104,213,1.0,0.7
104,225,5.0,0.7
104,374,360.0,0.7
104,195,2.0,0.7
104,172,1.0,0.7
104,159,0.5,0.7
104,159,1.0,0.7
104,82,2.0,0.7
104,248,1.0,0.7
104,172,1.0,0.7
104,159,0.5,0.7
104,159,1.0,0.7
104,222,2.0,0.7
105,59,500.0,0.7
105,441,3.0,0.7
105,159,2.0,0.7
105,159,2.0,0.7
105,159,2.0,0.7
105,159,1.0,0.7
105,159,2.0,0.7
105,222,2.0,0.7
105,18,2.0,0.7
105,248,1.0,0.7
105,434,1.0,0.7
105,159,1.0,0.7
105,301,8.0,0.7
105,225,3.0,0.7
105,313,2.0,0.7
105,298,1.0,0.7
105,159,0.25,0.7
105,172,1.0,0.7
105,374,700.0,0.7
105,433,0.5,0.7
105,172,2.0,0.7
105,298,0.25,0.7
105,159,0.5,0.7
105,159,0.25,0.7
105,159,1.0,0.7
105,159,1.0,0.7
105,300,2.0,0.7
105,159,0.25,0.7
106,320,280.0,1.0
106,172,200.0,1.0
106,51,100.0,1.0
106,51,400.0,1.0
107,232,24.0,0.8
107,213,60.0,0.8
107,213,60.0,0.8
107,213,30.0,0.8
107,59,4.0,0.8
107,172,120.0,0.8
107,172,4.0,0.8
107,37,100.0,0.8
107,136,400.0,0.8
107,375,1.0,0.8
108,51,200.0,1.0
108,37,30.0,1.0
108,232,4.0,1.0
108,213,100.0,1.0
108,134,100.0,1.0
108,138,100.0,1.0
108,189,100.0,1.0
108,94,50.0,1.0
108,232,8.0,1.0
109,82,500.0,0.7
109,82,500.0,0.7
109,266,1.0,0.7
109,301,1.0,0.7
109,248,4.0,0.7
109,159,2.0,0.7
109,159,1.0,0.7
109,159,2.0,0.7
109,159,1.0,0.7
109,172,4.0,0.7
109,222,5.0,0.7
109,335,100.0,0.7
110,415,4.0,0.8
110,213,120.0,0.8
110,209,2.0,0.8
110,222,100.0,0.8
110,229,50.0,0.8
110,310,2.0,0.8
111,209,15.0,1.0
111,172,80.0,1.0
111,232,20.0,1.0
111,37,200.0,1.0
111,287,100.0,1.0
111,172,15.0,1.0
111,189,15.0,1.0
111,200,1500.0,1.0
111,404,1.0,1.0
111,130,2.0,1.0
111,138,15.0,1.0
111,138,1.0,1.0
111,200,1500.0,1.0
112,252,320.0,0.7
112,222,4.0,0.7
112,59,80.0,0.7
112,414,250.0,0.7
112,222,4.0,0.7
112,310,2.0,0.7
112,252,320.0,0.7
112,222,4.0,0.7
112,408,4.0,0.7
112,222,4.0,0.7
112,225,4.0,0.7
112,310,2.0,0.7
112,209,1.0,0.7
112,225,100.0,0.7
112,310,2.0,0.7
112,252,320.0,0.7
112,222,4.0,0.7
112,421,500.0,0.7
112,172,2.0,0.7
112,175,80.0,0.7
112,310,2.0,0.7
112,59,80.0,0.7
112,232,3.0,0.7
113,213,160.0,0.7
113,172,1.0,0.7
113,172,1.0,0.7
113,172,1.0,0.7
113,159,1.0,0.7
113,287,2.0,0.7
113,302,4.0,0.7
113,222,2.0,0.7
113,458,200.0,0.7
113,434,1.0,0.7
113,311,1.0,0.7
113,159,0.5,0.7
113,172,2.0,0.7
113,222,2.0,0.7
113,232,3.0,0.7
113,412,0.5,0.7
113,413,1.0,0.7
113,411,0.5,0.7
113,434,1.0,0.7
113,222,4.0,0.7
113,172,2.0,0.7
113,172,1.0,0.7
113,195,6.0,0.7
113,232,2.0,0.7
113,136,3.0,0.7
113,375,2.0,0.7
113,159,0.5,0.7
113,222,1.0,0.7
113,381,1.0,0.7
113,172,1.0,0.7
114,213,120.0,0.8
114,410,100.0,0.8
114,409,100.0,0.8
114,412,2.0,0.8
114,433,0.5,0.8
114,248,1.0,0.8
114,98,1.0,0.8
114,159,1.0,0.8
114,195,3.0,0.8
114,232,3.0,0.8
114,222,5.0,0.8
114,310,2.0,0.8
114,302,2.0,0.8
114,406,2.0,0.8
114,20,5.0,0.8
115,213,750.0,0.7
115,248,2.0,0.7
115,59,2.0,0.7
115,172,2.0,0.7
115,172,1.0,0.7
115,406,1.0,0.7
115,172,1.0,0.7
115,172,1.0,0.7
115,213,150.0,0.7
115,213,2.0,0.7
115,310,2.0,0.7
115,335,50.0,0.7
115,432,100.0,0.7
115,222,1.0,0.7
116,213,3000.0,0.8
116,172,1.0,0.8
117,374,500.0,1.0
117,59,1.0,1.0
117,59,2.0,1.0
117,415,4.0,1.0
117,433,1.0,1.0
117,411,1.0,1.0
117,232,3.0,1.0
117,222,5.0,1.0
117,172,5.0,1.0
118,20,120.0,1.0
118,252,60.0,1.0
118,59,2.0,1.0
118,310,2.0,1.0
118,416,0.5,1.0
118,213,140.0,1.0
118,213,60.0,1.0
118,213,80.0,1.0
118,222,2.0,1.0
118,172,1.0,1.0
118,310,2.0,1.0
119,37,120.0,0.8
119,335,120.0,0.8
119,159,0.25,0.8
119,37,60.0,0.8
119,159,0.25,0.8
119,335,40.0,0.8
119,52,20.0,0.8
119,375,200.0,0.8
119,287,100.0,0.8
119,159,2.0,0.8
119,213,250.0,0.8
119,50,250.0,0.8
119,213,200.0,0.8
119,317,100.0,0.8
119,50,5.0,0.8
119,52,5.0,0.8
120,136,50.0,1.0
120,213,30.0,1.0
120,232,100.0,1.0
120,370,80.0,1.0
120,103,2.0,1.0
120,159,2.0,1.0
121,82,500.0,0.8
121,98,0.5,0.8
121,412,1.0,0.8
121,248,2.0,0.8
121,232,3.0,0.8
121,172,3.0,0.8
121,222,4.0,0.8
121,310,2.0,0.8
121,234,8.0,0.8
122,439,350.0,0.8
122,172,2.0,0.8
122,222,3.0,0.8
122,59,2.0,0.8
122,59,0.25,0.8
122,213,200.0,0.8
123,105,1.0,1.0
123,138,1.0,1.0
123,136,350.0,1.0
123,77,8.0,1.0
123,317,100.0,1.0
123,213,200.0,1.0
124,415,4.0,0.8
124,213,2.0,0.8
124,404,2.0,0.8
124,173,1.0,0.8
124,209,2.0,0.8
124,222,100.0,0.8
124,229,50.0,0.8
124,310,2.0,0.8
125,20,4.0,0.7
125,374,400.0,0.7
125,248,0.25,0.7
125,433,0.5,0.7
125,266,8.0,0.7
125,310,2.0,0.7
125,420,1.0,0.7
125,412,1.0,0.7
125,225,5.0,0.7
125,172,3.0,0.7
125,211,8.0,0.7
125,434,3.0,0.7
125,222,4.0,0.7
125,172,2.0,0.7
125,172,1.0,0.7
125,310,2.0,0.7
126,415,2.0,0.8
126,412,1.0,0.8
126,411,1.0,0.8
126,408,1.0,0.8
126,419,1.0,0.8
126,213,8.0,0.8
126,213,12.0,0.8
126,222,5.0,0.8
126,172,1.0,0.8
126,172,2.0,0.8
126,213,150.0,0.8
126,232,3.0,0.8
126,209,1.0,0.8
126,375,1.0,0.8
126,221,100.0,0.8
127,94,500.0,1.0
127,172,4.0,1.0
127,37,150.0,1.0
127,287,150.0,1.0
127,232,20.0,1.0
127,94,100.0,1.0
127,66,5.0,1.0
127,232,3.0,1.0
128,18,400.0,0.7
128,443,1.0,0.7
128,412,1.0,0.7
128,440,200.0,0.7
128,433,1.0,0.7
128,248,1.0,0.7
128,222,80.0,0.7
128,44,200.0,0.7
128,213,650.0,0.7
128,232,2.0,0.7
128,301,1.0,0.7
128,305,1.0,0.7
129,213,100.0,0.8
129,381,125.0,0.8
129,172,2.0,0.8
129,136,150.0,0.8
129,232,3.0,0.8
129,136,80.0,0.8
129,66,8.0,0.8
129,335,75.0,0.8
129,213,40.0,0.8
129,213,40.0,0.8
129,287,2.0,0.8
129,317,20.0,0.8
130,50,150.0,0.8
130,213,50.0,0.8
130,37,150.0,0.8
130,213,20.0,0.8
130,335,20.0,0.8
130,213,1.0,0.8
130,59,2.0,0.8
130,66,100.0,0.8
130,52,20.0,0.8
130,105,1000.0,0.8
130,173,0.5,0.8
130,172,2.0,0.8
131,458,400.0,0.8
131,411,0.5,0.8
131,412,0.5,0.8
131,410,100.0,0.8
131,172,1.0,0.8
131,229,5.0,0.8
131,172,4.0,0.8
131,310,2.0,0.8
132,374,400.0,0.7
132,59,50.0,0.7
132,213,20.0,0.7
132,172,2.0,0.7
132,159,0.5,0.7
132,320,4.0,0.7
132,159,0.5,0.7
132,213,4.0,0.7
132,159,0.5,0.7
132,298,0.25,0.7
132,320,80.0,0.7
132,182,350.0,0.7
132,54,350.0,0.7
132,433,1.0,0.7
132,213,40.0,0.7
132,374,150.0,0.7
132,298,1.0,0.7
132,159,0.25,0.7
132,159,0.5,0.7
132,320,1.0,0.7
132,310,1.0,0.7
132,172,2.0,0.7
132,320,4.0,0.7
133,213,600.0,0.7
133,173,0.5,0.7
133,172,3.0,0.7
133,287,2.0,0.7
133,406,1.0,0.7
133,248,0.5,0.7
133,310,2.0,0.7
134,374,400.0,0.7
134,172,4.0,0.7
134,433,1.0,0.7
134,222,5.0,0.7
134,419,3.0,0.7
134,412,1.0,0.7
134,195,6.0,0.7
134,370,80.0,0.7
134,159,1.0,0.7
134,159,0.5,0.7
134,172,2.0,0.7
135,40,360.0,0.8
135,213,320.0,0.8
135,416,1.0,0.8
135,213,8.0,0.8
135,18,100.0,0.8
135,59,1.0,0.8
135,232,3.0,0.8
135,310,2.0,0.8
136,136,400.0,0.8
136,105,4.0,0.8
136,221,1.0,0.8
136,213,30.0,0.8
136,172,2.0,0.8
136,136,4.0,0.8
136,172,1.0,0.8
137,54,40.0,1.0
137,54,40.0,1.0
137,53,20.0,1.0
137,317,50.0,1.0
137,320,50.0,1.0
137,252,200.0,1.0
137,172,1.0,1.0
137,298,1.0,1.0
137,172,3.0,1.0
137,287,2.0,1.0
138,37,150.0,0.8
138,213,10.0,0.8
138,172,3.0,0.8
138,172,200.0,0.8
138,213,50.0,0.8
138,317,120.0,0.8
138,335,200.0,0.8
138,159,0.25,0.8
138,37,70.0,0.8
138,213,125.0,0.8
138,59,2.0,0.8
138,94,500.0,0.8
138,66,150.0,0.8
138,172,2.0,0.8
138,232,3.0,0.8
139,37,500.0,0.8
139,213,200.0,0.8
139,37,100.0,0.8
139,287,80.0,0.8
139,287,150.0,0.8
139,213,10.0,0.8
139,213,1.0,0.8
139,364,250.0,0.8
139,300,1.0,0.8
140,213,125.0,0.8
140,213,60.0,0.8
140,159,0.5,0.8
140,335,250.0,0.8
140,220,30.0,0.8
140,213,7.0,0.8
140,18,1.0,0.8
140,317,5.0,0.8
141,335,250.0,0.8
141,287,2.0,0.8
141,222,2.0,0.8
141,172,1.0,0.8
141,159,0.5,0.8
141,59,1.0,0.8
141,287,120.0,0.8
141,364,650.0,0.8
141,298,1.0,0.8
141,287,2.0,0.8
141,213,3.0,0.8
141,213,50.0,0.8
142,213,200.0,0.8
142,213,120.0,0.8
142,59,1.0,0.8
142,335,250.0,0.8
142,213,7.0,0.8
142,159,0.5,0.8
142,50,40.0,0.8
143,335,240.0,0.8
143,213,100.0,0.8
143,213,40.0,0.8
143,159,0.5,0.8
143,59,2.0,0.8
143,100,1.0,0.8
143,175,1.0,0.8
143,317,40.0,0.8
143,172,2.0,0.8
143,172,1.0,0.8
143,50,100.0,0.8
144,335,240.0,0.8
144,159,0.25,0.8
144,213,3.5,0.8
144,320,75.0,0.8
144,54,75.0,0.8
144,213,35.0,0.8
144,213,110.0,0.8
144,440,1.0,0.8
145,252,400.0,1.0
145,50,250.0,1.0
145,172,1.0,1.0
145,213,250.0,1.0
145,213,150.0,1.0
145,136,200.0,1.0
145,16,5.0,1.0
146,320,250.0,0.8
146,317,250.0,0.8
146,37,250.0,0.8
146,213,30.0,0.8
146,159,1.0,0.8
146,287,1.0,0.8
146,172,1.0,0.8
146,213,2.0,0.8
146,213,50.0,0.8
147,37,500.0,0.8
147,159,0.5,0.8
147,37,100.0,0.8
147,213,200.0,0.8
147,287,80.0,0.8
147,287,150.0,0.8
147,213,10.0,0.8
147,287,350.0,0.8
147,298,1.0,0.8
147,320,100.0,0.8
147,172,2.0,0.8
148,335,250.0,0.8
148,159,0.5,0.8
148,213,100.0,0.8
148,213,100.0,0.8
148,375,75.0,0.8
148,232,2.0,0.8
148,213,0.5,0.8
148,317,75.0,0.8
148,175,100.0,0.8
149,94,200.0,1.0
149,54,100.0,1.0
149,175,250.0,1.0
149,172,1.0,1.0
149,50,100.0,1.0
149,175,100.0,1.0
150,374,600.0,0.8
150,433,1.0,0.8
150,260,2.0,0.8
150,266,2.0,0.8
150,159,2.0,0.8
150,159,1.0,0.8
150,406,1.0,0.8
150,298,2.0,0.8
150,411,1.0,0.8
150,415,2.0,0.8
150,433,1.0,0.8
150,172,2.0,0.8
150,200,0.25,0.8
150,222,2.0,0.8
150,172,2.0,0.8
150,443,3.0,0.8
150,222,4.0,0.8
150,172,3.0,0.8
150,248,0.5,0.8
150,232,3.0,0.8
150,159,0.5,0.8
150,406,1.0,0.8
150,298,2.0,0.8
150,59,40.0,0.8
150,222,2.0,0.8
150,136,500.0,0.8
150,440,250.0,0.8
150,301,1.0,0.8
151,374,700.0,0.7
151,433,1.0,0.7
151,222,2.0,0.7
151,432,3.0,0.7
151,18,1.0,0.7
151,232,2.0,0.7
151,159,2.0,0.7
151,159,2.0,0.7
151,159,1.0,0.7
151,159,2.0,0.7
151,159,2.0,0.7
151,248,2.0,0.7
151,213,100.0,0.7
151,37,4.0,0.7
151,410,50.0,0.7
152,374,600.0,0.7
152,248,1.0,0.7
152,406,1.0,0.7
152,406,0.5,0.7
152,301,0.5,0.7
152,159,1.0,0.7
152,159,1.0,0.7
152,172,2.0,0.7
152,222,3.0,0.7
152,287,2000.0,0.7
152,232,8.0,0.7
152,136,24.0,0.7
152,18,1.0,0.7
152,225,5.0,0.7
153,213,150.0,0.8
153,213,40.0,0.8
153,172,1.0,0.8
153,252,200.0,0.8
153,232,150.0,0.8
153,213,40.0,0.8
153,149,50.0,0.8
153,50,5.0,0.8
154,213,250.0,0.7
154,59,3.0,0.7
154,248,1.0,0.7
154,222,3.0,0.7
154,292,2.0,0.7
154,159,0.5,0.7
154,159,0.5,0.7
154,18,250.0,0.7
154,44,80.0,0.7
154,232,3.0,0.7
154,59,2.0,0.7
154,222,2.0,0.7
154,159,1.0,0.7
154,292,2.0,0.7
154,18,8.0,0.7
154,50,6.0,0.7
154,136,250.0,0.7
154,238,6.0,0.7
154,232,150.0,0.7
155,18,250.0,0.7
155,159,1.0,0.7
155,433,1.0,0.7
155,82,1.0,0.7
155,232,8.0,0.7
155,222,2.0,0.7
155,20,4.0,0.7
155,310,2.0,0.7
155,381,1.0,0.7
155,248,1.0,0.7
155,59,1.0,0.7
155,172,1.0,0.7
155,172,1.0,0.7
156,458,800.0,0.7
156,248,2.0,0.7
156,159,1.0,0.7
156,213,300.0,0.7
156,222,200.0,0.7
156,222,3.0,0.7
156,173,1.0,0.7
156,172,1.0,0.7
156,172,1.0,0.7
156,310,2.0,0.7
157,112,2.0,1.0
157,443,500.0,1.0
157,173,0.5,1.0
157,37,150.0,1.0
157,287,150.0,1.0
158,421,600.0,0.8
158,287,750.0,0.8
158,172,3.0,0.8
158,222,2.0,0.8
158,310,2.0,0.8
158,252,100.0,0.8
158,232,1.0,0.8
158,234,4.0,0.8
158,310,2.0,0.8
158,336,3.0,0.8
158,364,100.0,0.8
158,336,5.0,0.8
159,213,1.0,0.8
159,370,160.0,0.8
159,136,160.0,0.8
159,105,1.0,0.8
159,105,1.0,0.8
159,66,200.0,0.8
159,172,2.0,0.8
159,66,150.0,0.8
159,213,80.0,0.8
159,335,80.0,0.8
159,213,1.0,0.8
160,364,350.0,0.8
160,409,50.0,0.8
160,412,1.0,0.8
160,213,200.0,0.8
160,398,1.0,0.8
160,222,3.0,0.8
160,172,3.0,0.8
160,232,2.0,0.8
160,37,2.0,0.8
160,375,2.0,0.8
160,310,2.0,0.8
161,248,3.0,0.8
161,301,1.0,0.8
161,412,0.5,0.8
161,172,1.0,0.8
161,172,1.0,0.8
161,159,0.5,0.8
161,172,1.0,0.8
161,172,4.0,0.8
161,213,600.0,0.8
161,172,2.0,0.8
161,172,2.0,0.8
161,172,1.0,0.8
161,222,5.0,0.8
161,415,5.0,0.8
161,232,2.0,0.8
161,410,100.0,0.8
161,213,500.0,0.8
162,317,1.0,0.8
162,172,4.0,0.8
162,381,4.0,0.8
162,94,400.0,0.8
162,103,5.0,0.8
162,136,5.0,0.8
163,179,3.0,1.0
163,131,400.0,1.0
163,287,200.0,1.0
163,37,20.0,1.0
163,287,1.0,1.0
163,94,50.0,1.0
163,232,3.0,1.0
164,335,500.0,0.7
164,51,200.0,0.7
164,213,50.0,0.7
164,37,30.0,0.7
164,213,1.0,0.7
164,213,7.0,0.7
164,213,14.0,0.7
164,159,1.0,0.7
164,222,1.0,0.7
164,143,4.0,0.7
164,172,2.0,0.7
165,112,4.0,1.0
165,138,1.0,1.0
165,134,1.0,1.0
165,135,1.0,1.0
165,370,200.0,1.0
165,213,40.0,1.0
166,118,1.0,1.0
166,118,1.0,1.0
166,173,1.0,1.0
166,252,150.0,1.0
166,232,3.0,1.0
166,159,1.0,1.0
166,172,2.0,1.0
166,222,2.0,1.0
167,82,100.0,0.7
167,18,1.0,0.7
167,454,2.0,0.7
167,419,2.0,0.7
167,248,1.0,0.7
167,213,40.0,0.7
167,195,2.0,0.7
167,310,2.0,0.7
167,136,12.0,0.7
167,23,1.0,0.7
167,225,5.0,0.7
168,37,1000.0,0.7
168,222,6.0,0.7
168,287,500.0,0.7
168,433,6.0,0.7
168,310,1.0,0.7
168,172,1.0,0.7
168,172,1.0,0.7
168,172,1.0,0.7
168,301,3.0,0.7
168,313,8.0,0.7
168,222,5.0,0.7
168,287,2000.0,0.7
168,37,5.0,0.7
169,317,500.0,0.8
169,320,250.0,0.8
169,37,180.0,0.8
169,222,120.0,0.8
169,213,14.0,0.8
169,146,1.5,0.8
169,159,0.5,0.8
169,287,80.0,0.8
169,213,80.0,0.8
170,335,500.0,0.8
170,172,0.5,0.8
170,232,20.0,0.8
170,213,1.0,0.8
170,51,250.0,0.8
170,222,100.0,0.8
170,82,80.0,0.8
170,53,200.0,0.8
170,54,100.0,0.8
170,213,100.0,0.8
170,213,100.0,0.8
170,375,100.0,0.8
170,213,100.0,0.8
170,213,1.0,0.8
170,287,150.0,0.8
170,317,40.0,0.8
170,375,20.0,0.8
171,56,250.0,0.8
171,433,1.0,0.8
171,415,2.0,0.8
171,54,250.0,0.8
171,222,100.0,0.8
171,159,1.0,0.8
171,159,0.5,0.8
171,159,1.0,0.8
171,159,0.5,0.8
171,301,1.0,0.8
171,287,500.0,0.8
172,434,1.0,0.7
172,225,50.0,0.7
172,213,500.0,0.7
172,443,250.0,0.7
172,393,100.0,0.7
172,44,100.0,0.7
172,50,4.0,0.7
172,248,2.0,0.7
172,410,80.0,0.7
172,172,4.0,0.7
172,292,2.0,0.7
172,292,4.0,0.7
172,98,0.5,0.7
172,305,2.0,0.7
172,159,1.0,0.7
172,136,700.0,0.7
172,213,200.0,0.7
173,335,250.0,0.8
173,213,125.0,0.8
173,213,60.0,0.8
173,59,1.0,0.8
173,172,3.0,0.8
173,159,0.5,0.8
173,317,125.0,0.8
173,317,175.0,0.8
173,213,175.0,0.8
173,53,100.0,0.8
173,213,200.0,0.8
173,213,1.0,0.8
173,317,80.0,0.8
173,146,2.0,0.8
173,172,1.0,0.8
174,213,600.0,0.8
174,172,2.0,0.8
174,248,2.0,0.8
174,159,1.0,0.8
174,159,0.5,0.8
174,159,1.0,0.8
174,159,0.5,0.8
174,432,2.0,0.8
174,172,1.0,0.8
174,18,1.0,0.8
174,443,100.0,0.8
174,458,250.0,0.8
174,59,100.0,0.8
174,412,1.0,0.8
174,159,0.5,0.8
174,159,0.5,0.8
174,410,50.0,0.8
174,222,80.0,0.8
174,232,2.0,0.8
174,287,100.0,0.8
175,59,1000.0,0.7
175,172,1.0,0.7
175,225,5.0,0.7
175,172,4.0,0.7
175,287,2.0,0.7
175,317,100.0,0.7
175,136,16.0,0.7
175,213,50.0,0.7
176,136,500.0,0.7
176,374,350.0,0.7
176,433,1.0,0.7
176,159,1.0,0.7
176,159,0.5,0.7
176,298,0.5,0.7
176,320,4.0,0.7
176,213,4.0,0.7
176,159,1.0,0.7
176,317,100.0,0.7
176,53,50.0,0.7
176,222,50.0,0.7
176,335,5.0,0.7
177,443,3.0,1.0
177,103,3.0,1.0
177,175,150.0,1.0
177,287,1.0,1.0
177,298,2.0,1.0
177,111,0.5,1.0
177,170,150.0,1.0
177,305,2.0,1.0
177,172,2.0,1.0
177,125,3.0,1.0
177,118,2.0,1.0
177,173,0.5,1.0
177,172,1.0,1.0
177,232,4.0,1.0
178,213,1000.0,1.0
178,213,80.0,1.0
178,433,1.0,1.0
178,248,2.0,1.0
178,301,1.0,1.0
178,310,0.5,1.0
178,172,0.5,1.0
178,172,0.5,1.0
178,172,1.0,1.0
178,172,0.5,1.0
178,159,1.0,1.0
178,213,5.0,1.0
179,213,2000.0,0.7
179,232,16.0,0.7
179,172,1.0,0.7
179,172,1.0,0.7
179,248,2.0,0.7
179,293,80.0,0.7
179,172,1.0,0.7
179,172,1.0,0.7
179,225,5.0,0.7
180,37,120.0,0.8
180,335,80.0,0.8
180,52,40.0,0.8
180,213,1.0,0.8
180,232,300.0,0.8
180,172,3.0,0.8
180,136,1.0,0.8
180,175,150.0,0.8
180,172,1.0,0.8
181,59,4.0,0.8
181,172,1.0,0.8
181,287,100.0,0.8
181,172,4.0,0.8
181,248,3.0,0.8
181,159,1.0,0.8
181,159,1.0,0.8
181,159,0.5,0.8
181,159,0.5,0.8
181,159,0.5,0.8
181,222,100.0,0.8
182,137,14.0,0.8
182,136,250.0,0.8
182,317,100.0,0.8
182,375,100.0,0.8
182,213,100.0,0.8
182,50,5.0,0.8
183,374,700.0,1.0
183,434,1.0,1.0
183,172,2.0,1.0
183,232,8.0,1.0
183,159,1.0,1.0
183,159,1.0,1.0
183,159,1.0,1.0
184,20,4.0,0.7
184,18,400.0,0.7
184,248,1.0,0.7
184,433,0.5,0.7
184,172,50.0,0.7
184,287,2.0,0.7
184,59,2.0,0.7
184,159,1.0,0.7
184,225,2.0,0.7
184,232,2.0,0.7
184,213,5.0,0.7
184,416,5.0,0.7
184,433,5.0,0.7
184,210,5.0,0.7
185,213,250.0,0.8
185,213,110.0,0.8
185,287,6.0,0.8
185,213,1.0,0.8
185,335,440.0,0.8
185,159,0.5,0.8
185,364,500.0,0.8
185,298,1.0,0.8
185,287,1.0,0.8
185,172,1.0,0.8
185,337,3.0,0.8
185,213,1.0,0.8
185,18,1.0,0.8
185,317,3.0,0.8
185,146,2.0,0.8
186,335,190.0,0.8
186,213,7.0,0.8
186,159,0.5,0.8
186,317,250.0,0.8
186,37,125.0,0.8
186,98,1.0,0.8
186,172,1.0,0.8
186,375,80.0,0.8
187,317,150.0,0.7
187,37,50.0,0.7
187,374,350.0,0.7
187,433,1.0,0.7
187,213,30.0,0.7
187,172,2.0,0.7
187,320,0.25,0.7
187,159,1.0,0.7
187,159,0.5,0.7
187,298,0.25,0.7
187,159,1.0,0.7
187,136,4.0,0.7
187,18,1.0,0.7
187,213,100.0,0.7
187,222,4.0,0.7
187,317,30.0,0.7
187,172,2.0,0.7
187,298,1.0,0.7
188,136,250.0,0.7
188,213,300.0,0.7
188,82,300.0,0.7
188,18,300.0,0.7
188,44,100.0,0.7
188,410,80.0,0.7
188,172,0.25,0.7
188,213,150.0,0.7
188,213,100.0,0.7
188,173,0.5,0.7
188,222,50.0,0.7
188,248,1.0,0.7
188,433,1.0,0.7
188,159,1.0,0.7
188,159,1.0,0.7
188,159,2.0,0.7
188,172,2.0,0.7
189,51,250.0,0.8
189,59,2.0,0.8
189,213,20.0,0.8
189,37,50.0,0.8
189,37,50.0,0.8
189,232,0.5,0.8
189,232,50.0,0.8
189,50,80.0,0.8
190,213,125.0,0.8
190,37,75.0,0.8
190,159,0.25,0.8
190,172,0.5,0.8
190,335,250.0,0.8
190,440,1.0,0.8
190,375,100.0,0.8
190,213,100.0,0.8
190,213,100.0,0.8
190,159,0.25,0.8
190,172,1.0,0.8
190,54,12.0,0.8
190,172,1.0,0.8
190,146,1.0,0.8
191,213,200.0,0.7
191,213,0.25,0.7
191,458,100.0,0.7
191,222,2.0,0.7
191,248,1.0,0.7
191,335,215.0,0.7
191,222,1.0,0.7
191,159,0.5,0.7
191,232,1.0,0.7
191,287,110.0,0.7
191,225,5.0,0.7
192,232,250.0,0.8
192,317,30.0,0.8
192,213,30.0,0.8
192,287,1.0,0.8
192,232,4.0,0.8
192,136,100.0,0.8
192,213,10.0,0.8
192,100,2.0,0.8
192,298,1.0,0.8
192,317,20.0,0.8
192,175,20.0,0.8
193,59,4.0,1.0
193,127,4.0,1.0
193,173,1.0,1.0
193,66,5.0,1.0
193,232,3.0,1.0
194,364,550.0,0.7
194,18,250.0,0.7
194,159,1.0,0.7
194,159,0.5,0.7
194,159,0.5,0.7
194,59,100.0,0.7
194,412,1.0,0.7
194,222,4.0,0.7
194,159,1.0,0.7
194,159,0.5,0.7
195,59,500.0,0.7
195,136,0.5,0.7
195,412,1.0,0.7
195,301,1.0,0.7
195,248,2.0,0.7
195,172,1.0,0.7
195,172,1.0,0.7
195,172,1.0,0.7
195,172,3.0,0.7
195,222,4.0,0.7
195,229,2.0,0.7
195,410,80.0,0.7
195,98,0.5,0.7
196,377,2.0,1.0
196,213,2.0,1.0
196,454,4.0,1.0
196,416,1.0,1.0
196,414,100.0,1.0
196,439,100.0,1.0
196,440,50.0,1.0
196,398,1.0,1.0
196,172,2.0,1.0
196,222,3.0,1.0
196,37,4.0,1.0
196,172,1.0,1.0
196,310,2.0,1.0
197,213,350.0,0.8
197,44,40.0,0.8
197,248,1.0,0.8
197,226,20.0,0.8
197,18,2.0,0.8
197,312,2.0,0.8
197,305,1.0,0.8
197,292,2.0,0.8
197,292,100.0,0.8
197,292,100.0,0.8
198,108,160.0,1.0
198,172,1.0,1.0
198,172,1.0,1.0
198,136,200.0,1.0
198,213,100.0,1.0
198,136,8.0,1.0
198,108,5.0,1.0
199,310,240.0,1.0
199,44,100.0,1.0
199,213,50.0,1.0
199,440,50.0,1.0
199,172,2.0,1.0
199,172,1.0,1.0
199,443,1.0,1.0
199,387,50.0,1.0
199,232,3.0,1.0
199,310,2.0,1.0
200,387,50.0,0.7
200,172,3.0,0.7
200,172,2.0,0.7
200,443,50.0,0.7
200,453,50.0,0.7
200,213,150.0,0.7
200,211,4.0,0.7
200,159,1.0,0.7
200,136,12.0,0.7
200,18,1.0,0.7
200,222,2.0,0.7
200,232,3.0,0.7
201,248,2.0,0.8
201,213,40.0,0.8
201,229,2.0,0.8
201,443,500.0,0.8
201,53,80.0,0.8
201,172,1.0,0.8
201,298,2.0,0.8
201,313,6.0,0.8
201,172,2.0,0.8
201,287,100.0,0.8
201,172,1.0,0.8
201,333,6.0,0.8
201,172,15.0,0.8
202,416,2.0,1.0
202,453,2.0,1.0
202,266,1.0,1.0
202,173,1.0,1.0
202,222,2.0,1.0
202,310,2.0,1.0
203,200,750.0,0.8
203,415,1.0,0.8
203,433,1.0,0.8
203,159,1.0,0.8
203,159,0.5,0.8
203,159,1.0,0.8
203,159,1.0,0.8
203,222,50.0,0.8
203,298,1.0,0.8
